Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
34893,1,1,1,1,10,2,3,0,0,0,0,-1,1,1
34894,2,1,1,2,45,7,3,0,0,0,0,-1,9,1
34895,1,1,1,1,28,6,3,0,0,0,0,-1,4,1
34896,2,1,1,1,40,7,2,0,0,0,0,-1,5,1
34897,3,2,1,1,23,5,3,0,0,0,0,-1,3,1
34898,2,1,1,1,42,7,3,0,0,0,0,-1,3,1
34899,2,1,1,2,35,6,3,0,0,0,0,-1,9,1
34900,1,1,1,2,33,6,3,0,0,0,0,-1,9,1
34901,1,2,2,1,30,6,3,0,0,1,0,-1,9,1
34902,3,3,1,1,42,7,3,0,0,0,0,-1,9,1
34903,3,4,2,2,28,6,3,0,0,1,0,-1,9,1
34904,3,5,2,2,7,2,3,0,0,2,0,-1,9,1
34905,3,6,2,2,5,1,3,0,0,2,0,-1,9,1
34906,2,1,1,1,33,6,3,0,0,0,0,-1,9,3
34907,2,2,2,2,39,7,3,0,0,1,0,-1,9,3
34908,2,3,2,1,6,2,3,0,0,2,0,-1,9,3
34909,1,1,3,2,10,2,2,5,4,0,0,-1,0,-1
34910,1,1,1,1,35,6,3,0,0,0,0,-1,9,1
34911,2,1,2,2,21,5,3,0,0,1,0,-1,9,1
34912,2,1,1,2,36,7,3,0,0,0,0,-1,9,2
34913,1,1,2,1,18,4,2,0,0,1,0,-1,9,-1
34914,1,2,2,1,22,5,2,0,0,2,0,-1,9,-1
34915,1,3,2,1,20,4,2,0,0,2,0,-1,9,-1
34916,1,4,1,1,44,7,3,0,0,0,0,-1,9,-1
34917,1,1,3,2,11,3,3,4,1,0,0,-1,0,2
34918,1,1,3,1,10,2,3,4,4,0,0,-1,0,1
34919,1,1,1,1,15,3,2,0,0,0,0,-1,3,1
34920,2,1,2,1,82,11,2,0,0,1,4,-1,11,-1
34921,1,1,1,1,59,9,3,0,0,0,0,-1,9,1
34922,2,2,1,2,32,6,2,0,0,0,0,-1,9,1
34923,1,1,3,2,59,9,3,5,1,0,0,-1,0,1
34924,2,1,1,2,25,5,3,0,0,0,0,-1,1,1
34925,1,1,2,2,9,2,3,0,0,1,0,-1,9,2
34926,1,2,1,2,42,7,3,0,0,0,0,-1,9,2
34927,2,3,1,1,70,10,3,0,0,0,0,-1,9,2
34928,1,1,2,2,72,10,3,0,0,1,4,-1,11,1
34929,1,1,1,1,21,5,3,0,0,0,0,-1,11,1
34930,2,1,1,1,33,6,3,0,0,0,0,-1,9,-1
34931,2,1,1,1,28,6,3,0,0,0,0,-1,1,1
34932,1,1,3,2,37,7,3,6,5,0,0,-1,0,1
34933,1,1,1,2,27,6,3,0,0,0,0,-1,9,1
34934,2,1,1,1,59,9,3,0,0,0,0,-1,9,1
34935,2,1,1,2,57,9,3,0,0,0,0,-1,9,3
34936,2,1,2,2,81,11,3,0,0,1,0,-1,9,1
34937,1,1,1,2,43,7,3,0,0,0,0,-1,1,-1
34938,2,1,1,2,18,4,3,0,0,0,0,-1,9,1
34939,2,2,2,2,-1,-1,3,0,0,1,0,-1,9,-1
34940,1,1,3,2,56,9,3,4,3,0,0,-1,0,1
34941,2,1,1,2,30,6,3,0,0,0,0,-1,9,1
34942,2,2,2,2,53,8,3,0,0,1,0,-1,9,-1
34943,2,1,1,2,28,6,3,0,0,0,0,-1,9,1
34944,2,1,1,1,86,11,3,0,0,0,0,-1,9,-1
34945,2,2,2,1,72,10,3,0,0,1,0,-1,9,1
34946,1,1,1,1,20,4,3,0,0,0,0,-1,9,2
34947,2,1,1,2,25,5,3,0,0,0,0,-1,9,-1
34948,2,1,1,1,45,7,3,0,0,0,0,-1,9,-1
34949,1,1,1,1,57,9,3,0,0,0,0,-1,9,1
34950,2,2,1,1,40,7,3,0,0,0,0,-1,9,-1
34951,2,3,2,1,36,7,3,0,0,1,0,-1,9,-1
34952,1,1,1,1,23,5,3,0,0,0,0,-1,9,1
34953,1,2,2,1,21,5,3,0,0,1,0,-1,9,1
34954,1,1,1,1,61,9,3,0,0,0,0,-1,9,2
34955,1,2,2,1,37,7,3,0,0,1,0,-1,9,2
34956,2,1,1,1,37,7,2,0,0,0,0,-1,5,1
34957,1,1,1,2,29,6,3,0,0,0,0,-1,9,1
34958,2,2,1,1,33,6,3,0,0,0,0,-1,9,1
34959,2,3,2,2,27,6,3,0,0,1,0,-1,9,1
34960,1,1,1,1,20,4,3,0,0,0,0,-1,9,1
34961,1,1,1,1,33,6,2,0,0,0,0,-1,5,1
34962,2,1,1,1,47,8,3,0,0,0,0,-1,9,-1
34963,2,2,2,2,43,7,2,0,0,1,0,-1,9,-1
34964,1,1,1,2,76,11,3,0,0,0,0,-1,9,1
34965,1,1,1,1,11,3,2,0,0,0,0,-1,1,1
34966,2,2,1,2,54,8,3,0,0,0,0,-1,9,1
34967,2,1,1,1,33,6,2,0,0,0,0,-1,9,1
34968,4,1,1,1,33,6,2,0,0,0,0,-1,1,1
34969,1,1,3,2,40,7,3,6,9,0,0,-1,0,1
34970,1,1,1,1,34,6,3,0,0,0,0,-1,19,-1
34971,2,1,1,1,24,5,3,0,0,0,0,-1,9,-1
34972,2,2,2,2,21,5,3,0,0,1,0,-1,9,-1
34973,2,3,2,1,2,1,3,0,0,1,0,-1,9,-1
34974,1,1,1,1,20,4,3,0,0,0,0,-1,9,1
34975,1,1,1,1,68,10,2,0,0,0,0,-1,9,1
34976,1,3,2,2,62,9,2,0,0,1,0,-1,9,1
34977,1,1,3,1,10,2,3,5,1,0,0,-1,0,1
34978,1,1,1,2,55,8,3,0,0,0,0,-1,9,1
34979,2,2,1,1,84,11,3,0,0,0,0,-1,9,1
34980,3,3,1,1,76,11,3,0,0,0,0,-1,9,-1
34981,1,1,1,2,59,9,3,0,0,0,0,-1,9,-1
34982,2,2,2,1,6,2,3,0,0,2,0,-1,9,2
34983,2,4,2,2,5,1,3,0,0,2,0,-1,9,2
34984,2,1,1,2,19,4,3,0,0,0,0,-1,9,1
34985,2,1,1,2,32,6,3,0,0,0,0,-1,9,1
34986,2,2,2,2,5,1,3,0,0,2,0,-1,9,1
34987,1,1,1,1,34,6,2,0,0,0,0,-1,9,1
34988,1,3,2,1,27,6,2,0,0,1,0,-1,9,1
34989,2,2,1,1,43,7,2,0,0,0,0,-1,9,1
34990,2,1,1,2,35,6,3,0,0,0,0,-1,9,1
34991,2,1,1,1,31,6,3,0,0,0,0,-1,9,1
34992,1,1,1,1,32,6,3,0,0,0,0,-1,5,1
34993,2,1,1,1,46,8,3,0,0,0,0,-1,5,-1
34994,1,1,3,1,20,4,3,1,3,0,0,-1,0,1
34995,2,1,1,1,38,7,3,0,0,0,0,-1,1,2
34996,1,1,1,1,35,6,3,0,0,0,0,-1,9,1
34997,1,2,3,2,13,3,2,5,1,0,0,-1,0,1
34998,1,3,3,2,35,6,3,6,9,0,0,-1,0,1
34999,2,1,1,2,17,4,3,0,0,0,0,-1,1,1
35000,3,2,1,2,70,10,3,0,0,0,0,-1,9,-1
35001,1,1,2,1,17,4,3,0,0,1,0,-1,9,-1
35002,2,1,1,1,47,8,3,0,0,0,0,-1,1,1
35003,2,1,1,1,48,8,2,0,0,0,0,-1,5,1
35004,2,1,1,2,41,7,3,0,0,0,0,-1,9,2
35005,2,1,1,1,14,3,3,0,0,0,0,-1,1,1
35006,1,1,1,1,34,6,1,0,0,0,0,-1,5,1
35007,2,1,2,2,59,9,3,0,0,0,4,-1,9,1
35008,2,3,2,1,59,9,3,0,0,0,4,-1,9,1
35009,2,1,1,1,79,11,3,0,0,0,0,-1,1,1
35010,2,1,2,2,66,10,3,0,0,1,0,-1,9,1
35011,2,1,1,2,29,6,3,0,0,0,0,-1,9,1
35012,2,2,2,2,3,1,3,0,0,2,0,-1,9,1
35013,1,1,1,2,34,6,3,0,0,0,0,-1,5,1
35014,1,1,1,1,37,7,3,0,0,0,0,-1,9,1
35015,1,2,2,1,24,5,3,0,0,1,0,-1,9,1
35016,1,1,1,1,47,8,2,0,0,0,0,-1,5,-1
35017,1,1,1,2,32,6,3,0,0,0,0,-1,9,1
35018,2,2,1,2,43,7,3,0,0,0,0,-1,9,1
35019,2,1,1,2,32,6,3,0,0,0,0,-1,9,1
35020,2,1,1,1,65,9,3,0,0,0,0,-1,19,1
35021,1,1,1,1,19,4,2,0,0,0,0,-1,9,1
35022,2,1,1,1,17,4,3,0,0,0,0,-1,1,1
35023,1,1,3,1,48,8,3,6,9,0,0,-1,0,3
35024,1,1,1,2,19,4,3,0,0,0,0,-1,9,1
35025,2,1,1,1,17,4,3,0,0,0,0,-1,3,2
35026,1,1,1,1,17,4,3,0,0,0,0,-1,9,1
35027,1,3,2,2,22,5,3,0,0,1,0,-1,9,1
35028,2,1,1,1,65,9,3,0,0,0,0,-1,9,-1
35029,2,2,2,2,60,9,3,0,0,1,0,-1,9,3
35030,2,1,1,2,53,8,3,0,0,0,0,-1,9,1
35031,2,1,1,1,30,6,3,0,0,0,0,-1,5,1
35032,2,1,1,1,30,6,3,0,0,0,0,-1,1,1
35033,1,1,1,1,11,3,2,0,0,0,0,-1,1,-1
35034,2,1,1,1,26,6,3,0,0,0,0,-1,1,-1
35035,1,1,1,1,18,4,3,0,0,0,0,-1,3,1
35036,2,2,1,1,63,9,3,0,0,0,0,-1,9,-1
35037,1,1,1,1,48,8,2,0,0,0,0,-1,5,3
35038,2,2,2,2,16,4,2,0,0,2,0,-1,9,1
35039,2,3,2,2,41,7,2,0,0,1,0,-1,9,1
35040,2,4,2,1,9,2,3,0,0,2,0,-1,9,1
35041,2,5,2,2,9,2,3,0,0,2,0,-1,9,1
35042,2,1,1,2,50,8,3,0,0,0,0,-1,9,1
35043,1,1,1,2,78,11,3,0,0,0,0,-1,9,3
35044,2,1,1,2,42,7,3,0,0,0,0,-1,9,1
35045,1,3,2,2,40,7,3,0,0,1,0,-1,9,3
35046,2,2,1,2,71,10,2,0,0,0,0,-1,9,3
35047,1,1,1,2,41,7,3,0,0,0,0,-1,9,1
35048,1,1,1,1,50,8,3,0,0,0,0,-1,9,1
35049,2,2,2,1,52,8,3,0,0,1,0,-1,9,1
35050,1,1,1,2,21,5,3,0,0,0,0,-1,9,1
35051,2,2,1,2,26,6,3,0,0,0,0,-1,9,2
35052,2,1,2,1,32,6,3,0,0,2,0,-1,10,-1
35053,2,2,2,1,28,6,3,0,0,1,0,-1,10,-1
35054,2,3,2,1,40,7,3,0,0,2,0,-1,10,-1
35055,1,1,2,1,18,4,3,0,0,2,0,-1,9,2
35056,1,2,2,1,17,4,3,0,0,1,0,-1,9,-1
35057,1,1,1,2,27,6,3,0,0,0,0,-1,9,1
35058,2,1,1,2,32,6,3,0,0,0,0,-1,9,1
35059,2,1,1,1,23,5,3,0,0,0,0,-1,9,3
35060,2,2,2,2,22,5,3,0,0,1,0,-1,9,3
35061,2,1,1,1,39,7,3,0,0,0,0,-1,1,1
35062,4,2,1,2,43,7,3,0,0,0,0,-1,8,2
35063,1,1,1,1,67,10,3,0,0,0,0,-1,9,1
35064,1,2,2,2,65,9,3,0,0,1,0,-1,9,1
35065,2,1,1,1,10,2,3,0,0,0,0,-1,1,1
35066,1,2,1,1,39,7,3,0,0,0,0,-1,5,1
35067,2,1,1,1,25,5,3,0,0,0,0,-1,9,-1
35068,2,1,1,2,24,5,3,0,0,0,0,-1,9,1
35069,2,2,2,2,36,7,3,0,0,1,0,-1,9,1
35070,3,1,1,1,66,10,3,0,0,0,0,-1,9,1
35071,2,1,1,1,32,6,3,0,0,0,0,-1,5,1
35072,1,1,1,1,19,4,3,0,0,0,0,-1,9,3
35073,1,2,2,1,21,5,2,0,0,1,0,-1,9,-1
35074,1,1,3,2,12,3,2,5,1,0,0,-1,0,1
35075,2,1,1,1,23,5,3,0,0,0,0,-1,9,1
35076,2,1,1,2,45,7,3,0,0,0,0,-1,4,3
35077,1,1,1,1,61,9,3,0,0,0,0,-1,9,1
35078,1,1,1,1,48,8,2,0,0,0,0,-1,9,1
35079,2,2,1,1,28,6,3,0,0,0,0,-1,19,1
35080,1,1,1,1,71,10,3,0,0,0,0,-1,3,1
35081,1,1,1,1,44,7,3,0,0,0,0,-1,9,1
35082,2,2,1,1,74,10,3,0,0,0,0,-1,1,1
35083,2,1,1,2,26,6,2,0,0,0,0,-1,1,1
35084,1,1,3,1,26,6,2,5,4,0,0,-1,0,-1
35085,1,1,1,1,33,6,2,0,0,0,0,-1,9,1
35086,1,2,2,2,18,4,3,0,0,1,0,-1,9,1
35087,1,3,2,1,20,4,3,0,0,2,0,-1,9,1
35088,2,1,1,1,32,6,3,0,0,0,0,-1,9,1
35089,2,2,2,2,6,2,3,0,0,1,0,-1,9,1
35090,2,1,1,1,57,9,3,0,0,0,0,-1,17,3
35091,2,1,1,1,66,10,2,0,0,0,0,-1,5,-1
35092,1,1,1,2,53,8,3,0,0,0,0,-1,9,1
35093,2,2,1,1,43,7,3,0,0,0,0,-1,9,1
35094,2,1,1,1,37,7,3,0,0,0,0,-1,9,1
35095,2,2,2,2,36,7,3,0,0,1,0,-1,9,1
35096,1,1,2,1,17,4,3,0,0,2,0,-1,9,1
35097,1,2,2,1,15,3,3,0,0,2,0,-1,9,1
35098,2,1,1,1,19,4,3,0,0,0,0,-1,9,1
35099,2,2,2,2,22,5,3,0,0,1,0,-1,9,1
35100,2,1,1,1,63,9,3,0,0,0,0,-1,9,1
35101,1,1,2,2,33,6,3,0,0,2,0,-1,9,1
35102,1,1,1,1,20,4,3,0,0,0,0,-1,9,1
35103,1,7,2,1,24,5,3,0,0,1,0,-1,9,-1
35104,2,2,1,1,20,4,3,0,0,0,0,-1,9,2
35105,2,3,2,2,20,4,3,0,0,2,0,-1,9,1
35106,2,4,2,2,20,4,3,0,0,2,0,-1,9,-1
35107,2,5,2,2,20,4,3,0,0,2,0,-1,9,-1
35108,2,6,2,1,24,5,3,0,0,1,0,-1,9,-1
35109,2,1,1,1,43,7,3,0,0,0,0,-1,1,2
35110,1,1,1,1,22,5,3,0,0,0,0,-1,9,1
35111,2,2,1,1,49,8,3,0,0,0,0,-1,9,1
35112,1,1,3,2,53,8,3,5,1,0,0,-1,0,1
35113,1,1,1,1,20,4,3,0,0,0,0,-1,19,1
35114,1,2,2,2,16,4,3,0,0,1,0,-1,19,3
35115,1,1,1,2,25,5,3,0,0,0,0,-1,9,1
35116,2,2,1,1,13,3,3,0,0,0,0,-1,1,1
35117,1,1,1,2,28,6,3,0,0,0,0,-1,9,1
35118,2,2,1,1,52,8,3,0,0,0,0,-1,9,1
35119,2,1,1,1,53,8,3,0,0,0,0,-1,1,2
35120,2,1,1,2,35,6,3,0,0,0,0,-1,9,-1
35121,1,1,1,1,18,4,3,0,0,0,0,-1,9,1
35122,2,2,1,1,23,5,3,0,0,0,0,-1,9,1
35123,1,1,1,1,17,4,3,0,0,0,0,-1,9,2
35124,1,2,3,1,7,2,3,5,1,0,0,-1,0,-1
35125,1,1,1,2,44,7,3,0,0,0,0,-1,3,3
35126,2,1,1,1,46,8,3,0,0,0,0,-1,9,1
35127,3,2,1,2,36,7,3,0,0,0,0,-1,9,2
35128,2,1,1,2,30,6,3,0,0,0,0,-1,9,1
35129,2,1,1,2,32,6,3,0,0,0,0,-1,9,1
35130,1,1,1,2,50,8,3,0,0,0,0,-1,9,1
35131,2,2,1,1,27,6,3,0,0,0,0,-1,9,1
35132,1,1,1,1,40,7,3,0,0,0,0,-1,9,1
35133,1,1,2,2,15,3,3,0,0,1,0,-1,9,1
35134,1,1,1,1,30,6,3,0,0,0,0,-1,9,1
35135,1,2,2,1,34,6,2,0,0,2,0,-1,9,1
35136,1,3,2,2,40,7,3,0,0,2,0,-1,9,-1
35137,1,1,2,2,16,4,3,0,0,1,0,-1,9,2
35138,1,2,2,1,17,4,3,0,0,2,0,-1,9,3
35139,1,1,3,2,59,9,3,5,3,0,0,-1,0,-1
35140,1,1,1,1,26,6,3,0,0,0,0,-1,9,1
35141,1,2,2,2,24,5,3,0,0,1,0,-1,9,1
35142,1,1,3,2,69,10,2,9,7,0,0,-1,0,1
35143,2,1,1,1,38,7,3,0,0,0,0,-1,9,1
35144,1,1,1,2,25,5,3,0,0,0,0,-1,9,1
35145,2,1,2,1,-1,-1,3,0,0,2,0,-1,9,1
35146,2,2,2,1,-1,-1,3,0,0,2,0,-1,9,-1
35147,1,1,1,1,42,7,3,0,0,0,0,-1,9,1
35148,2,1,1,1,46,8,2,0,0,0,0,-1,1,1
35149,2,1,1,2,38,7,3,0,0,0,0,-1,9,3
35150,1,1,1,1,30,6,2,0,0,0,0,-1,9,1
35151,2,1,1,2,27,6,3,0,0,0,0,-1,9,1
35152,2,1,1,1,41,7,3,0,0,0,0,-1,4,1
35153,2,1,1,2,50,8,3,0,0,0,0,-1,9,1
35154,2,1,1,1,47,8,3,0,0,0,0,-1,9,1
35155,1,1,3,2,69,10,3,8,1,0,0,-1,0,3
35156,1,1,1,2,46,8,3,0,0,0,0,-1,19,3
35157,1,2,2,1,42,7,3,0,0,1,0,-1,19,1
35158,1,3,2,1,25,5,3,0,0,1,0,-1,19,3
35159,1,1,1,1,17,4,3,0,0,0,0,-1,9,1
35160,2,2,1,2,41,7,3,0,0,0,0,-1,9,1
35161,2,3,2,1,43,7,3,0,0,1,0,-1,9,1
35162,1,1,3,1,35,6,3,5,3,0,0,-1,0,-1
35163,2,1,1,1,51,8,3,0,0,0,0,-1,1,1
35164,1,1,1,2,22,5,3,0,0,0,0,-1,9,1
35165,1,2,2,2,44,7,2,0,0,1,0,-1,9,2
35166,1,1,1,1,20,4,3,0,0,0,0,-1,9,-1
35167,2,1,1,2,21,5,3,0,0,0,0,-1,9,1
35168,2,3,2,2,16,4,3,0,0,1,0,-1,9,1
35169,3,2,1,2,33,6,3,0,0,0,0,-1,9,1
35170,3,4,2,1,36,7,3,0,0,1,0,-1,9,1
35171,2,1,1,2,59,9,3,0,0,0,0,-1,9,1
35172,3,2,1,2,42,7,3,0,0,0,0,-1,9,1
35173,2,1,1,1,43,7,3,0,0,0,0,-1,9,1
35174,3,2,1,2,18,4,3,0,0,0,0,-1,9,1
35175,2,1,1,2,-1,-1,3,0,0,0,0,-1,9,1
35176,1,2,2,1,27,6,3,0,0,1,0,-1,9,1
35177,2,1,1,1,18,4,3,0,0,0,0,-1,9,1
35178,1,1,1,1,34,6,3,0,0,0,0,-1,9,2
35179,2,2,1,1,57,9,3,0,0,0,0,-1,9,2
35180,2,3,2,2,50,8,2,0,0,1,0,-1,9,2
35181,1,1,1,1,19,4,3,0,0,0,0,-1,9,1
35182,1,1,1,2,72,10,3,0,0,0,0,-1,9,3
35183,2,2,2,2,91,11,3,0,0,2,0,-1,9,2
35184,1,1,1,2,22,5,3,0,0,0,0,-1,9,2
35185,1,2,3,2,14,3,2,5,1,0,0,-1,0,1
35186,2,1,1,1,45,7,3,0,0,0,0,-1,9,1
35187,2,1,1,1,33,6,3,0,0,0,0,-1,9,1
35188,1,1,1,2,67,10,3,0,0,0,0,-1,9,2
35189,2,2,1,2,67,10,3,0,0,0,0,-1,9,1
35190,2,3,2,1,67,10,3,0,0,1,0,-1,9,1
35191,2,1,1,2,51,8,2,0,0,0,0,-1,9,1
35192,1,1,1,1,16,4,3,0,0,0,0,-1,2,1
35193,2,2,1,2,44,7,3,0,0,0,0,-1,9,1
35194,1,1,1,1,37,7,3,0,0,0,0,-1,9,1
35195,1,1,1,2,17,4,3,0,0,0,0,-1,9,1
35196,1,1,1,2,29,6,3,0,0,0,0,-1,9,1
35197,1,1,1,1,25,5,3,0,0,0,0,-1,9,1
35198,1,1,2,1,70,10,3,0,0,1,0,-1,9,-1
35199,2,1,1,1,59,9,3,0,0,0,0,-1,9,1
35200,1,1,1,2,59,9,3,0,0,0,0,-1,9,1
35201,2,2,1,1,55,8,3,0,0,0,0,-1,9,1
35202,1,1,1,1,21,5,3,0,0,0,0,-1,9,1
35203,1,1,3,1,45,7,3,1,3,0,0,-1,0,1
35204,1,1,1,2,17,4,3,0,0,0,0,-1,9,2
35205,1,2,2,2,17,4,3,0,0,1,0,-1,9,-1
35206,2,1,1,2,39,7,3,0,0,0,0,-1,9,1
35207,3,1,1,2,37,7,3,0,0,0,0,-1,9,1
35208,3,2,2,2,6,2,3,0,0,2,0,-1,9,1
35209,1,1,1,1,20,4,3,0,0,0,0,-1,9,1
35210,1,1,1,1,17,4,3,0,0,0,0,-1,9,1
35211,1,1,1,2,84,11,3,0,0,0,0,-1,9,1
35212,1,1,1,1,26,6,3,0,0,0,0,-1,9,1
35213,2,1,1,2,31,6,2,0,0,0,0,-1,9,1
35214,2,2,2,1,36,7,3,0,0,1,0,-1,9,-1
35215,2,3,2,2,55,8,2,0,0,2,0,-1,9,-1
35216,1,1,3,1,57,9,1,8,3,0,0,-1,0,1
35217,1,1,3,2,15,3,2,5,4,0,0,-1,0,1
35218,3,1,1,2,41,7,2,0,0,0,0,-1,9,1
35219,3,2,2,2,24,5,3,0,0,1,0,-1,9,-1
35220,1,1,3,2,35,6,3,6,9,0,0,-1,0,1
35221,2,1,1,1,24,5,3,0,0,0,0,-1,9,2
35222,2,2,2,1,27,6,3,0,0,1,0,-1,9,1
35223,2,1,1,1,32,6,3,0,0,0,0,-1,9,1
35224,1,1,3,1,54,8,3,5,9,0,0,-1,0,-1
35225,1,1,1,1,41,7,3,0,0,0,0,-1,9,1
35226,2,2,1,2,18,4,3,0,0,0,0,-1,9,1
35227,2,4,2,2,40,7,3,0,0,1,0,-1,9,1
35228,1,2,1,1,53,8,3,0,0,0,0,-1,19,-1
35229,2,1,1,1,47,8,3,0,0,0,0,-1,19,1
35230,1,1,3,2,15,3,2,5,2,0,0,-1,0,1
35231,1,1,1,1,22,5,2,0,0,0,0,-1,5,1
35232,2,2,1,2,30,6,3,0,0,0,0,-1,9,1
35233,2,1,2,2,17,4,3,0,0,1,0,-1,9,1
35234,2,2,2,2,15,3,3,0,0,2,0,-1,9,2
35235,1,1,1,1,47,8,3,0,0,0,0,-1,9,1
35236,1,1,3,1,10,2,3,5,2,0,0,-1,0,-1
35237,1,2,3,1,7,2,3,5,2,0,0,-1,0,-1
35238,1,1,2,2,3,1,3,0,0,1,0,-1,9,1
35239,1,2,1,1,42,7,3,0,0,0,0,-1,9,1
35240,1,1,3,2,12,3,3,9,5,0,0,-1,0,1
35241,1,1,1,1,26,6,3,0,0,0,0,-1,9,1
35242,2,1,1,2,28,6,3,0,0,0,0,-1,1,1
35243,1,1,1,1,30,6,3,0,0,0,0,-1,9,1
35244,1,2,2,2,26,6,2,0,0,1,0,-1,9,1
35245,1,3,2,1,1,1,2,0,0,2,0,-1,9,1
35246,2,1,1,2,53,8,3,0,0,0,0,-1,9,1
35247,3,1,2,2,56,9,3,0,0,1,0,-1,9,-1
35248,1,1,3,1,13,3,2,1,9,0,0,-1,0,1
35249,1,1,1,1,27,6,2,0,0,0,0,-1,9,1
35250,1,2,2,1,22,5,3,0,0,1,0,-1,9,-1
35251,1,1,3,1,19,4,3,5,1,0,0,-1,0,3
35252,1,1,1,1,18,4,3,0,0,0,0,-1,2,1
35253,2,1,1,1,69,10,3,0,0,0,0,-1,5,1
35254,2,1,1,1,47,8,2,0,0,0,0,-1,5,1
35255,1,1,3,1,16,4,3,9,6,0,0,-1,0,-1
35256,2,1,1,1,15,3,3,0,0,0,0,-1,1,1
35257,2,1,2,1,67,10,3,0,0,0,4,-1,11,1
35258,2,1,2,2,40,7,3,0,0,2,0,-1,9,1
35259,1,1,1,2,31,6,3,0,0,0,0,-1,9,1
35260,2,2,1,1,28,6,2,0,0,0,0,-1,3,1
35261,1,1,3,2,16,4,3,4,1,0,0,-1,0,1
35262,1,1,3,2,12,3,3,5,3,0,0,-1,0,1
35263,1,1,3,2,14,3,3,10,3,0,0,-1,0,1
35264,2,1,1,1,46,8,3,0,0,0,0,-1,1,1
35265,1,1,3,2,13,3,3,1,2,0,0,-1,0,1
35266,2,1,1,2,39,7,3,0,0,0,0,-1,9,-1
35267,1,1,1,1,40,7,3,0,0,0,0,-1,1,1
35268,2,1,1,1,32,6,3,0,0,0,0,-1,3,-1
35269,1,1,3,1,13,3,3,5,9,0,0,-1,0,1
35270,1,1,1,1,23,5,3,0,0,0,0,-1,9,1
35271,1,2,2,2,20,4,3,0,0,1,0,-1,9,1
35272,1,3,2,1,11,3,3,0,0,2,0,-1,9,1
35273,2,1,1,2,10,2,3,0,0,0,0,-1,1,-1
35274,1,1,3,1,8,2,2,5,1,0,0,-1,0,-1
35275,1,1,2,2,87,11,3,0,0,0,2,-1,11,1
35276,1,1,1,2,22,5,3,0,0,0,0,-1,9,1
35277,1,2,2,2,21,5,3,0,0,2,0,-1,9,1
35278,2,1,1,1,56,9,2,0,0,0,0,-1,1,3
35279,1,1,1,2,28,6,3,0,0,0,0,-1,9,1
35280,1,1,3,1,7,2,3,5,1,0,0,-1,0,-1
35281,2,1,1,1,41,7,3,0,0,0,0,-1,1,3
35282,1,1,3,2,8,2,3,5,2,0,0,-1,0,1
35283,1,1,1,1,64,9,3,0,0,0,0,-1,9,1
35284,1,1,3,1,13,3,3,5,3,0,0,-1,0,3
35285,1,1,1,1,16,4,3,0,0,0,0,-1,2,1
35286,1,1,2,2,91,11,1,0,0,0,4,-1,10,-1
35287,1,1,1,2,25,5,3,0,0,0,0,-1,9,1
35288,1,1,3,2,53,8,2,5,2,0,0,-1,0,-1
35289,1,1,3,1,12,3,3,5,3,0,0,-1,0,1
35290,1,1,2,1,72,10,3,0,0,0,4,-1,11,1
35291,1,2,2,2,65,9,3,0,0,0,4,-1,11,1
35292,1,1,3,1,36,7,3,6,9,0,0,-1,0,1
35293,1,1,1,1,16,4,2,0,0,0,0,-1,2,1
35294,1,2,2,1,17,4,2,0,0,2,0,-1,2,1
35295,2,1,1,1,39,7,3,0,0,0,0,-1,5,1
35296,1,1,3,1,8,2,3,5,3,0,0,-1,0,1
35297,1,1,1,1,32,6,3,0,0,0,0,-1,11,1
35298,1,1,3,1,11,3,2,5,2,0,0,-1,0,1
35299,1,1,1,2,39,7,3,0,0,0,0,-1,9,1
35300,2,2,1,1,40,7,3,0,0,0,0,-1,19,1
35301,2,3,2,1,27,6,3,0,0,1,0,-1,19,1
35302,1,1,3,1,11,3,3,4,1,0,0,-1,0,1
35303,1,1,3,2,12,3,3,5,1,0,0,-1,0,1
35304,1,1,1,1,33,6,3,0,0,0,0,-1,9,1
35305,1,1,1,1,21,5,2,0,0,0,0,-1,1,1
35306,2,1,1,2,22,5,3,0,0,0,0,-1,9,1
35307,2,1,1,1,48,8,3,0,0,0,0,-1,5,1
35308,1,1,3,2,58,9,3,5,3,0,0,-1,0,1
35309,1,1,1,1,16,4,3,0,0,0,0,-1,2,1
35310,1,1,1,1,34,6,3,0,0,0,0,-1,9,1
35311,1,3,2,2,33,6,3,0,0,1,0,-1,9,1
35312,1,4,2,2,6,2,3,0,0,2,0,-1,9,1
35313,1,5,2,1,2,1,3,0,0,2,0,-1,9,-1
35314,1,6,2,2,0,1,3,0,0,1,0,-1,9,1
35315,1,8,2,1,23,5,3,0,0,2,0,-1,9,1
35316,2,2,1,1,23,5,3,0,0,0,0,-1,9,-1
35317,2,7,2,2,26,6,3,0,0,1,0,-1,9,1
35318,2,1,1,1,9,2,3,0,0,0,0,-1,1,1
35319,1,1,1,1,39,7,3,0,0,0,0,-1,9,1
35320,2,2,1,2,42,7,3,0,0,0,0,-1,9,1
35321,1,1,1,1,38,7,2,0,0,0,0,-1,9,1
